12-01-2015T22:26:15,28.0,27.0,26.0,35.0,26.0,27.0, 0.37, 0.30, 0.35
12-01-2015T22:26:45,28.0,28.0,26.0,35.0,28.0,28.0, 0.47, 0.33, 0.36
12-01-2015T22:27:15,28.0,27.0,26.0,35.0,28.0,26.0, 0.28, 0.30, 0.35
12-01-2015T22:27:45,27.0,29.0,29.0,35.0,28.0,27.0, 0.24, 0.29, 0.34
12-01-2015T22:28:15,27.0,27.0,24.0,35.0,28.0,27.0, 0.29, 0.30, 0.34
12-01-2015T22:28:45,26.0,27.0,24.0,35.0,28.0,27.0, 0.31, 0.30, 0.34
12-01-2015T22:29:15,27.0,25.0,26.0,35.0,28.0,28.0, 0.19, 0.27, 0.33
12-01-2015T22:29:45,28.0,27.0,27.0,35.0,29.0,27.0, 0.11, 0.24, 0.32
12-01-2015T22:30:15,28.0,27.0,25.0,34.0,29.0,29.0, 0.29, 0.27, 0.32
12-01-2015T22:30:45,27.0,26.0,26.0,35.0,29.0,27.0, 0.50, 0.32, 0.34
12-01-2015T22:31:15,28.0,27.0,25.0,34.0,29.0,27.0, 0.30, 0.29, 0.33
12-01-2015T22:31:45,28.0,27.0,25.0,35.0,29.0,28.0, 0.24, 0.28, 0.32
12-01-2015T22:32:15,29.0,27.0,26.0,35.0,28.0,27.0, 0.15, 0.25, 0.31
12-01-2015T22:32:45,27.0,26.0,26.0,35.0,28.0,27.0, 0.09, 0.23, 0.30
12-01-2015T22:33:15,30.0,26.0,25.0,35.0,29.0,27.0, 0.05, 0.21, 0.29
12-01-2015T22:33:45,28.0,28.0,26.0,36.0,29.0,28.0, 0.11, 0.20, 0.29
12-01-2015T22:34:15,28.0,27.0,25.0,35.0,28.0,27.0, 0.13, 0.20, 0.29
12-01-2015T22:34:45,27.0,26.0,26.0,36.0,29.0,28.0, 0.08, 0.18, 0.28
12-01-2015T22:35:15,27.0,26.0,27.0,34.0,28.0,28.0, 0.11, 0.18, 0.28
12-01-2015T22:35:45,31.0,28.0,28.0,37.0,29.0,30.0, 0.07, 0.16, 0.27
12-01-2015T22:36:15,28.0,26.0,26.0,35.0,28.0,28.0, 0.10, 0.16, 0.26
12-01-2015T22:36:45,28.0,27.0,25.0,35.0,29.0,28.0, 0.06, 0.15, 0.25
12-01-2015T22:37:15,30.0,26.0,23.0,35.0,28.0,27.0, 0.10, 0.15, 0.25
12-01-2015T22:37:45,28.0,25.0,25.0,35.0,28.0,28.0, 0.21, 0.17, 0.25
12-01-2015T22:38:15,28.0,26.0,26.0,35.0,28.0,28.0, 0.54, 0.25, 0.28
12-01-2015T22:38:45,30.0,27.0,27.0,35.0,31.0,28.0, 0.33, 0.22, 0.27
12-01-2015T22:39:15,27.0,26.0,25.0,36.0,28.0,29.0, 0.34, 0.24, 0.27
12-01-2015T22:39:45,38.0,38.0,38.0,46.0,40.0,39.0, 0.61, 0.30, 0.29
12-01-2015T22:40:15,27.0,26.0,27.0,35.0,28.0,28.0, 0.68, 0.35, 0.31
12-01-2015T22:40:45,39.0,34.0,38.0,38.0,33.0,40.0, 1.34, 0.51, 0.36
12-01-2015T22:41:15,29.0,27.0,27.0,34.0,29.0,28.0, 2.13, 0.81, 0.47
12-01-2015T22:41:45,27.0,26.0,25.0,35.0,29.0,27.0, 1.40, 0.76, 0.46
12-01-2015T22:42:15,27.0,27.0,25.0,36.0,28.0,28.0, 0.91, 0.70, 0.45
12-01-2015T22:42:45,29.0,28.0,27.0,35.0,28.0,27.0, 0.69, 0.67, 0.45
12-01-2015T22:43:15,27.0,27.0,27.0,33.0,27.0,27.0, 0.42, 0.60, 0.43
12-01-2015T22:43:45,28.0,26.0,27.0,34.0,28.0,27.0, 0.47, 0.60, 0.43
12-01-2015T22:44:15,28.0,26.0,29.0,35.0,29.0,27.0, 0.40, 0.57, 0.43
12-01-2015T22:44:45,28.0,25.0,28.0,34.0,29.0,27.0, 0.24, 0.52, 0.42
12-01-2015T22:45:15,27.0,26.0,26.0,34.0,28.0,28.0, 0.27, 0.50, 0.41
12-01-2015T22:45:45,27.0,25.0,25.0,34.0,28.0,27.0, 0.22, 0.47, 0.40
